0	14.6187	98.6137	0	26.4758	-1
20	109.41	144.63	95.6732	12.1808	-1
40	167.973	205.851	150.727	15.4716	-1
60	208.705	225.303	203.795	4.57568	-1
80	221.626	236.185	215.86	4.20028	-1
100	229.434	245.256	224.297	4.53531	-1
